entry_date,strike,option_type,entry_price,quantity,premium,strategy,enhanced,greeks_score,delta,gamma,theta,vega,trailing_activated,trailing_stop_price,highest_price,exit_date,exit_price,pnl,pnl_pct,exit_reason,days_held
2021-02-25 17:30:02.914758,16684,call,23.56375183216675,50,1178.1875916083375,ai_enhanced,True,110.0,0.5000118377527739,0.019998520335641132,-0.09999556094123893,0.14999556090839622,True,27.47912656859062,27.897590424965095,2021-03-04 17:30:02.914758,27.897590424965095,216.6919296399172,0.18391971803413087,TIMEOUT,7
2021-03-10 17:30:02.914758,15925,call,34.31354583538057,50,1715.6772917690287,ai_enhanced,True,110.0,0.5000433510740332,0.019994581849787214,-0.09998374466855973,0.1499837442281349,True,63.47659271496135,64.44324133498614,2021-03-30 17:30:02.914758,64.44324133498614,1506.4847749802784,0.8780700089740929,TIMEOUT,20
2021-04-07 17:30:02.914758,15195,call,22.76524044153843,50,1138.2620220769215,ai_enhanced,True,110.0,0.5000144218389836,0.019998197351370494,-0.09999459195662112,0.14999459190787506,True,68.67647001421037,69.72230458295469,2021-04-08 17:30:02.914758,69.72230458295469,2347.853207070813,2.062664976546279,TIMEOUT,1
2021-04-05 17:30:02.914758,15515,call,32.60332912917872,50,1630.166456458936,ai_enhanced,True,110.0,0.5000136310109768,0.019998296196205707,-0.09999488850152524,0.14999488845797854,True,75.80058438748745,76.95490800760147,2021-04-12 17:30:02.914758,76.95490800760147,2217.578943921138,1.3603389611746677,TIMEOUT,7
2021-04-19 17:30:02.914758,15045,put,10.354978389563588,50,517.7489194781793,ai_enhanced,True,90.0,-0.49995719036637754,0.01999464951161801,-0.09998394767591501,0.14998394724642253,True,68.19008239067523,69.22851004129465,2021-05-03 17:30:02.914758,69.22851004129465,2943.6765825865536,5.6855291664411,TIMEOUT,14
2021-04-27 17:30:02.914758,15158,put,25.779303457000918,50,1288.965172850046,ai_enhanced,True,90.0,-0.4999656000605017,0.01999570046977796,-0.09998710085469945,0.1499871005773703,True,55.118235360196444,55.95759935045324,2021-05-04 17:30:02.914758,55.95759935045324,1508.9147946726164,1.1706404691573142,TIMEOUT,7
2021-04-12 17:30:02.914758,15315,put,71.09484237859286,50,3554.742118929643,ai_enhanced,True,90.0,-0.4999968399324748,0.019999604995460118,-0.09999881498169946,0.149998814979359,True,90.34915111464015,91.72502651232503,2021-05-05 17:30:02.914758,91.72502651232503,1031.5092066866086,0.290178351108407,TIMEOUT,23
2021-03-30 17:30:02.914758,15725,put,89.07453542060676,50,4453.726771030339,ai_enhanced,True,90.0,-0.49998926025915447,0.019998657577448783,-0.09999597267828171,0.14999597265124903,True,421.5606903603049,427.98039630487807,2021-05-13 17:30:02.914758,427.98039630487807,16945.293044213566,3.804744636432511,TIMEOUT,44
2021-03-24 17:30:02.914758,15711,put,39.43305777550693,50,1971.6528887753466,ai_enhanced,True,90.0,-0.49996360458414724,0.019995451090411325,-0.09998635265039073,0.14998635233995497,True,53.69468006357654,54.51236554677821,2021-05-21 17:30:02.914758,54.51236554677821,753.965388563564,0.3824027002196491,TIMEOUT,58
2021-05-20 17:30:02.914758,15607,call,12.76123199890377,50,638.0615999451885,ai_enhanced,True,110.0,0.5000423644227882,0.019994705148161613,-0.09998411460331724,0.14998411418271115,True,102.33673845386186,103.89516594300696,2021-05-31 17:30:02.914758,103.89516594300696,4556.69669720516,7.141468312145087,TIMEOUT,11
2021-03-08 17:30:02.914758,15952,put,77.49627578440385,50,3874.8137892201926,ai_enhanced,True,90.0,-0.5024686404096438,0.019693788293948605,-0.09907853162851332,0.14907711062817944,True,408.6315544191192,414.85436996864894,2021-06-03 17:30:02.914758,414.85436996864894,16867.904709212253,4.353216858094986,TIMEOUT,87
2021-04-09 17:30:02.914758,15202,call,40.304463254823716,50,2015.223162741186,ai_enhanced,True,110.0,0.5000389973010797,0.01999512593137517,-0.09998537708134811,0.14998537672494203,True,224.20464792956125,227.618931908184,2021-06-03 17:30:02.914758,227.618931908184,9365.723432668014,4.647486990933743,TIMEOUT,55
2021-05-04 17:30:02.914758,15208,call,41.53587047628191,50,2076.7935238140954,ai_enhanced,True,110.0,0.4973940090031645,0.01967688958959435,-0.09902751291424589,0.14902592984411667,True,222.87366227165288,226.26767743315014,2021-06-07 17:30:02.914758,226.26767743315014,9236.590347843412,4.447524629641626,TIMEOUT,34
2021-03-05 17:30:02.914758,15906,call,48.92093954214223,50,2446.0469771071116,ai_enhanced,True,110.0,0.5000120910739612,0.019998488672860467,-0.0999954659500557,0.14999546591579233,False,36.69070465660667,48.92093954214223,2021-06-10 17:30:02.914758,31.52138340433233,-869.977806890495,-0.35566684329153786,TIMEOUT,97
2021-05-19 17:30:02.914758,15759,call,22.31545069585794,50,1115.772534792897,ai_enhanced,True,110.0,0.5000292226831571,0.019996347498165225,-0.09998904209423848,0.14998904189410253,True,78.0869927737287,79.27613479566365,2021-06-15 17:30:02.914758,79.27613479566365,2848.0342049902856,2.552522235653453,TIMEOUT,27
2021-03-16 17:30:02.914758,15653,call,42.96262887465081,50,2148.1314437325404,ai_enhanced,True,110.0,0.5000474601257855,0.019994068364058395,-0.09998220403649993,0.14998220350863098,True,67.88092699961737,68.91464670011916,2021-06-16 17:30:02.914758,68.91464670011916,1297.6008912734176,0.6040602846065779,TIMEOUT,92
2021-05-06 17:30:02.914758,15093,put,88.79494861380338,50,4439.7474306901695,ai_enhanced,True,90.0,-0.5026257024491463,0.01967446561346788,-0.09902019327440707,0.14901858623128675,False,66.59621146035254,88.79494861380338,2021-06-17 17:30:02.914758,69.82297776857516,-948.5985422614114,-0.2136604744008939,TIMEOUT,42
2021-05-24 17:30:02.914758,15654,put,76.07796631770914,50,3803.898315885457,ai_enhanced,True,90.0,-0.49995283671922675,0.01999410545871448,-0.09998231533363154,0.14998231481234486,True,245.93594064984552,249.68115802014773,2021-06-22 17:30:02.914758,249.68115802014773,8680.15958512193,2.2819115718400576,TIMEOUT,29
2021-04-26 17:30:02.914758,15138,call,43.690160658980936,50,2184.508032949047,ai_enhanced,True,110.0,0.5000338521598001,0.019995768927637443,-0.0999873062458001,0.14998730597723262,True,141.60146167029413,143.7578291068976,2021-06-23 17:30:02.914758,143.7578291068976,5003.383422395832,2.290393693650718,TIMEOUT,58
2021-05-31 17:30:02.914758,15707,call,26.969268498085285,50,1348.4634249042642,ai_enhanced,True,110.0,0.5000156470807333,0.019998044210542378,-0.09999413251686853,0.1499941324594881,False,20.226951373563963,26.969268498085285,2021-06-25 17:30:02.914758,23.228604505788148,-187.0331996148568,-0.1387009808057163,TIMEOUT,25
2021-06-02 17:30:02.914758,15683,put,97.96055940417122,50,4898.027970208561,ai_enhanced,True,90.0,-0.49999222209645366,0.01999902778568749,-0.09999708332870581,0.14999708331452732,True,166.73234358115369,169.2714148032017,2021-06-28 17:30:02.914758,169.2714148032017,3565.5427699515244,0.7279547588617999,TIMEOUT,26
2021-06-01 17:30:02.914758,15510,call,16.509675730609157,50,825.4837865304578,ai_enhanced,True,110.0,0.5000022375523827,0.019999720307907875,-0.09999916092137678,0.14999916092020335,True,59.421679776243124,60.32657845303871,2021-06-29 17:30:02.914758,60.32657845303871,2190.8451361214775,2.6540135274245533,TIMEOUT,28
2021-06-17 17:30:02.914758,15193,call,28.94690426891331,50,1447.3452134456656,ai_enhanced,True,110.0,0.5000301202943062,0.019996235317577046,-0.09998870552750877,0.1499887053148896,True,271.6783766868984,275.81561084964306,2021-06-30 17:30:02.914758,275.81561084964306,12343.435329036489,8.528328428053955,TIMEOUT,13
2021-05-18 17:30:02.914758,15473,call,37.4094187812123,50,1870.4709390606151,ai_enhanced,True,110.0,0.500040679400094,0.019994915721345027,-0.09998474638844639,0.1499847460006323,True,399.02942251433296,405.10601270490656,2021-07-08 17:30:02.914758,405.10601270490656,18384.82969618471,9.828984408289129,TIMEOUT,51
2021-07-07 17:30:02.914758,15889,call,44.71768914596758,50,2235.884457298379,ai_enhanced,True,110.0,0.5000443922312381,0.019994451740817102,-0.09998335429883633,0.1499833538370032,True,77.54551731115028,78.72641351385815,2021-07-12 17:30:02.914758,78.72641351385815,1700.4362183945282,0.7605206131488416,TIMEOUT,5
2021-06-15 17:30:02.914758,15659,call,24.60935396690035,50,1230.4676983450174,ai_enhanced,True,110.0,0.5000299706478618,0.019996254019870267,-0.09998876163860299,0.14998876142809117,True,27.44499400825741,27.862938079449147,2021-07-14 17:30:02.914758,27.862938079449147,162.67920562743984,0.1322092451888366,TIMEOUT,29
2021-04-14 17:30:02.914758,14966,call,46.34625581185563,50,2317.3127905927813,ai_enhanced,True,110.0,0.5000431968942477,0.01999460111704863,-0.0999838024765976,0.14998380203929984,True,324.0306290633608,328.965105648082,2021-07-16 17:30:02.914758,328.965105648082,14130.942491811316,6.097986663335399,TIMEOUT,93
2021-03-22 17:30:02.914758,15779,put,85.04004435703268,50,4252.002217851634,ai_enhanced,True,90.0,-0.49998229001699424,0.01999778637463675,-0.09999335897689854,0.14999335890339105,True,237.90311603420741,241.5260061260989,2021-07-19 17:30:02.914758,241.5260061260989,7824.298088453311,1.8401444043476098,TIMEOUT,119
2021-05-17 17:30:02.914758,15229,call,28.570793461951045,50,1428.5396730975522,ai_enhanced,True,110.0,0.5000092881760947,0.019998839011686812,-0.09999651699462253,0.14999651697440333,True,272.58168881416697,276.7326789991543,2021-07-19 17:30:02.914758,276.7326789991543,12408.094276860164,8.685859070301674,TIMEOUT,63
2021-05-10 17:30:02.914758,15600,put,82.68311599492863,50,4134.1557997464315,ai_enhanced,True,90.0,-0.49996478394542665,0.019995598477584392,-0.09998679485149149,0.14998679456084785,True,140.33797498401023,142.47510150660938,2021-07-20 17:30:02.914758,142.47510150660938,2989.5992755840375,0.7231462529223994,TIMEOUT,71
2021-06-16 17:30:02.914758,15453,call,11.094158719314493,50,554.7079359657246,ai_enhanced,True,110.0,0.49741376712111623,0.019679319604039333,-0.0990348504258738,0.14903329120567282,True,15.768003096358576,16.008124970922413,2021-07-21 17:30:02.914758,16.008124970922413,245.69831258039602,0.44293275190419795,TIMEOUT,35
